filename,ALYac,AVG,Acronis,Ad-Aware,AhnLab-V3,Antiy-AVL,Arcabit,Avast,Avira,Baidu,BitDefender,BitDefenderTheta,Bkav,CAT-QuickHeal,CMC,ClamAV,Comodo,Cylance,Cynet,Cyren,DrWeb,ESET-NOD32,Emsisoft,F-Secure,FireEye,Fortinet,GData,Gridinsoft,Ikarus,Jiangmin,K7AntiVirus,K7GW,Kaspersky,Kingsoft,Lionic,MAX,Malwarebytes,MaxSecure,McAfee,McAfee-GW-Edition,MicroWorld-eScan,Microsoft,NANO-Antivirus,Panda,Rising,SUPERAntiSpyware,Sangfor,SentinelOne,Sophos,Symantec,TACHYON,Tencent,TrendMicro,TrendMicro-HouseCall,VBA32,VIPRE,ViRobot,Yandex,Zillya,ZoneAlarm,Zoner
VirusShare_1f879ac53e3250f118f49c055bf14f3d.json,,PDF:PhishingX-gen [Phish],,,,,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen,,,,,PDF.Phishing.44031,,,,,Malicious (score: 99),URL/Phish.BO.gen!Eldorado,PDF.Phisher.296,PDF/Phishing.Agent.NFB,,,,PDF/Phishing.0931!tr,PDF.Trojan-Stealer.Phish.HW,,Trojan.PDF.Phishing,,,,,,,,,Trojan.WIN32.stealer.phish.hw,PDF/Phish-TWM!1F879AC53E32,BehavesLike.PDF.Obfuscated.pb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing/PDF!1.AD81 (CLASSIC),,,,,,,Pdf.Trojan.Alien.Ebrj,,,,,,,,,
VirusShare_1d8fdb731bbaa860fdf9fa37e9f2a8ef.json,,PDF:PhishingX-gen [Phish],,,Phishing/PDF.Malurl.XG4,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,Trojan.PDF.Phishing.4!c,,,,PDF/Phish-FOH!1D8FDB731BBA,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1dab5843dd73f6e968bcee624c6da16e.json,,PDF:PhishingX-gen [Phish],,,Phishing/PDF.Malurl.XG4,,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,PDF.Spam.Heur.1,,,PDF.Phishing.45103,,,,,Malicious (score: 99),,PDF.Phisher.300,PDF/Phishing.Agent.NDP,PDF.Spam.Heur.1 (B),Malware.HTML/Malicious.PDF.Gen2,PDF.Spam.Heur.1,PDF/FakeRobot.EC81!tr,PDF.Trojan-Stealer.Phishing.E,,Phishing.PDF.Doc,,,,HEUR:Hoax.PDF.Phish.gen,,Hacktool.PDF.Phish.3!c,malware (ai score=81),,Trojan.W32.stealer.phishing.e,PDF/Phish-FOH!1DAB5843DD73,,PDF.Spam.Heur.1,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,Malware.Generic-HTML.Save.ma33,Static AI - Malicious PDF,,Trojan.Gen.NPE,,Trojan.Pdf.Phishing.ll,,,,PDF.Spam.Heur.1,PDF.Z.Agent.89743.GY,,,HEUR:Hoax.PDF.Phish.gen,
VirusShare_1db8f30a9067b57c0fa7d30e5615237e.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,Artemis!1DB8F30A9067,BehavesLike.PDF.BadFile.lb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1dd05fae9ac629e5a030baee9883b337.json,,PDF:PhishingX-gen [Phish],,,,,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen,,,,,PDF.Phishing.44031,,,,,Malicious (score: 99),URL/Phish.BO.gen!Eldorado,PDF.Phisher.296,PDF/Phishing.Agent.NFB,,,,PDF/Phishing.F2A6!tr,PDF.Trojan-Stealer.Phish.HW,,Trojan.PDF.Phishing,,,,,,,,,Trojan.WIN32.stealer.phish.hw,PDF/Phish-TWM!1DD05FAE9AC6,BehavesLike.PDF.Obfuscated.pb,,,,,Trojan.Phishing/PDF!1.AD81 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1de777df38d25037ed5c0649fce6fb99.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.A.Gen,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!1DE777DF38D2,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1df8fa2818f5d8f4e7f14e1d28ea6819.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!1DF8FA2818F5,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1e25035077a0addbd9d4c3995a7b06f0.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43678,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!1E25035077A0,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1e3752c307af091e9a04feeebded2c15.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.42711,,,,,Malicious (score: 99),PDF/Gerphish.J.gen!Camelot,,PDF/Phishing.Agent.NDP,,,,PDF/Phish.5E08!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FAB!1E3752C307AF,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D354 (CLASSIC),,Malware.Generic-HTML.Save.5157388c,Static AI - Suspicious PDF,,,,,,,,,,,,,
VirusShare_1e4d4cada579d2d7a05c3fb9526cbd2f.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,,PDF/Phishing.A.Gen,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,HEUR:Trojan.PDF.Alien.gen,,,,,,PDF/Phish-FOH!1E4D4CADA579,BehavesLike.PDF.Suspicious.kb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_09021037187b5dcd9e4d2598780df71b.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.44566,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!09021037187B,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_0a47fcd90272302010a6a08680719236.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!0A47FCD90272,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_0b3a85c56002abbfc9e64ff5cd4687ed.json,,PDF:PhishingX-gen [Phish],,,,Trojan[Phishing]/PDF.Agent,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!0B3A85C56002,BehavesLike.PDF.Suspicious.nb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_0c33b439f01a910d9f0e0bdb0601acf3.json,,PDF:PhishingX-gen [Phish],,,Phishing/PDF.Malurl.XG4,,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,PDF.Spam.Heur.1,,,PDF.Phishing.43742,,,,,Malicious (score: 99),,,PDF/Phishing.A.Gen,PDF.Spam.Heur.1 (B),Malware.HTML/Malicious.PDF.Gen2,PDF.Spam.Heur.1,PDF/FakeRobot.EC81!tr,PDF.Trojan-Stealer.Phishing.E,,Phishing.PDF.Doc,,,,HEUR:Hoax.PDF.Phish.gen,,Trojan.PDF.Phishing.4!c,malware (ai score=84),,Trojan.PDF.stealer.phishing.e,PDF/Phish-FOH!0C33B439F01A,,PDF.Spam.Heur.1,,,,Trojan.Phishing/PDF!1.D56E (CLASSIC),,Malware.Generic-HTML.Save.ma33,Static AI - Malicious PDF,,Trojan.Gen.NPE,,Trojan.Pdf.Phishing.ll,,,,PDF.Spam.Heur.1,PDF.Z.Agent.105843,,,HEUR:Hoax.PDF.Phish.gen,
VirusShare_0d20cc1c3275b63bfa78d6589a83c564.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!0D20CC1C3275,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D56E (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_0e3183b7b9f241fd604c146722e1c104.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!0E3183B7B9F2,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_0f3bbf091d51169737b66cdaa8092826.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!0F3BBF091D51,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_10820109d38519ae9807e77056580453.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.44564,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!10820109D385,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1178f5940de8c7f8cffd597ee9da870b.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,Trojan.WIN32.stealer.phishing.e,PDF/Phish-FOH!1178F5940DE8,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1f8ca2fe44e9932a1e3b67b0b163ee96.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!1F8CA2FE44E9,,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1f8f05ee6b20bb656676de7cf8460340.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,Trojan.WIN32.stealer.phishing.e,PDF/Phish-FOF!1F8F05EE6B20,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1f9373a8496e5567dde45aa16875b7a5.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!1F9373A8496E,BehavesLike.PDF.Suspicious.lb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1f983ec134b27a9067befbb350ca3664.json,Trojan.Generic.30594123,PDF:PhishingX-gen [Phish],,Trojan.Generic.30594123,Phishing/PDF.Malurl.XG4,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,Trojan.Generic.30594123,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,Trojan.Generic.30594123 (B),,Trojan.Generic.30594123,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,Trojan.PDF.Phishing.4!c,malware (ai score=84),,,PDF/Phish-FOF!1F983EC134B2,BehavesLike.PDF.Suspicious.mb,Trojan.Generic.30594123,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,Trojan.Gen.NPE,,,,,,,PDF.Z.Agent.88508.AF,,,,
VirusShare_1f9943e10574ec1e6a6295eb223cb70c.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!1F9943E10574,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1f996f7426ac3bde3708d4f471130065.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.42741,,,,,Malicious (score: 99),URL/Phish.C.gen!Eldorado,PDF.Phisher.197,PDF/Phishing.Agent.NDP,,,,PDF/Phish.5E08!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.CF5F (CLASSIC),,Malware.Generic-HTML.Save.66aebf0e,Static AI - Suspicious PDF,,,,,,,,,,,,,
VirusShare_1f9b64c32a1bc58f451db4384211bd95.json,,PDF:PhishingX-gen [Phish],,,Phishing/PDF.Malurl.gn.S1932,,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,PDF.Spam.Heur.1,,,PDF.Phishing.42567,,,,,Malicious (score: 99),,PDF.Phisher.197,PDF/Phishing.A.Gen,PDF.Spam.Heur.1 (B),Malware.HTML/Malicious.PDF.Gen2,PDF.Spam.Heur.1,PDF/Phishing.A!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,Trojan.PDF.Generic.O!c,malware (ai score=82),,Trojan.W32.pdf.spam.heur.1,PDF/Phish-FAK!1F9B64C32A1B,,PDF.Spam.Heur.1,,,,Trojan.Phishing/PDF!1.CF82 (CLASSIC),,Malware.Generic-HTML.Save.ma33,Static AI - Malicious PDF,,Trojan.Gen.NPE,,Trojan.Pdf.Phishing.lk,,,,PDF.Spam.Heur.1,PDF.Z.Agent.98232.AB,,,,
VirusShare_1f9bd4521f525efed4ba1cb40ae9907f.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.42530,,,,,Malicious (score: 99),PDF/Gerphish.J.gen!Camelot,PDF.Phisher.197,PDF/Phishing.A.Gen,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,Trojan.stealer.phishing.e,PDF/Phish-FAB!1F9BD4521F52,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D27A (CLASSIC),,Malware.Generic-Script.Save.ma28,Static AI - Suspicious PDF,,,,,,,,,,,,,
VirusShare_1fa0a6f48ee160d930652a3df8f6eb79.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,Trojan.W32.stealer.phishing.e,PDF/Phish-FOF!1FA0A6F48EE1,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,Trojan.Gen.NPE,,,,,,,,,,,
VirusShare_1fa10e6a2a298e437def971de8c4bacb.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!1FA10E6A2A29,BehavesLike.PDF.Suspicious.nb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1fa3085550eb9aa284bca4dc74079305.json,,,,,,Trojan[Phishing]/JS.Agent,,,HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.44565,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!1FA3085550EB,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1fa3deab7859e313b3dd953116c3be89.json,,PDF:PhishingX-gen [Phish],,,Phishing/PDF.Malurl.XG4,,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,PDF.Spam.Heur.1,,,PDF.Phishing.45103,,,,,Malicious (score: 99),,PDF.Phisher.300,PDF/Phishing.Agent.NDP,PDF.Spam.Heur.1 (B),Malware.HTML/Malicious.PDF.Gen2,PDF.Spam.Heur.1,PDF/FakeRobot.EC81!tr,PDF.Trojan-Stealer.Phishing.E,,Phishing.PDF.Doc,,,,HEUR:Hoax.PDF.Phish.gen,,Hacktool.PDF.Phish.3!c,malware (ai score=82),,Trojan.W32.stealer.phishing.e,PDF/Phish-FOH!1FA3DEAB7859,,PDF.Spam.Heur.1,,,,Trojan.Phishing/PDF!1.D9C3 (CLASSIC),,Malware.Generic-HTML.Save.ma33,Static AI - Malicious PDF,,Trojan.Gen.NPE,,Trojan.Pdf.Phishing.ll,,,,PDF.Spam.Heur.1,PDF.Z.Agent.76278.OL,,,HEUR:Hoax.PDF.Phish.gen,
VirusShare_1fa5c971525b2378537c9a16cef10546.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.39978,,,,,Malicious (score: 99),PDF/Gerphish.J.gen!Camelot,PDF.Phisher.197,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FAB!1FA5C971525B,,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing/PDF!1.CD43 (CLASSIC),,Malware.Generic-HTML.Save.01e639eb,Static AI - Suspicious PDF,,,,,,,,,,,,,
VirusShare_1fa9c37b4c06e5d3ef7756b6b952d6bb.json,,,,,,Trojan/Generic.ASMalwRG.151,,,HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43404,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.A.Gen,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!1FA9C37B4C06,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1fae42e33346c37e7beb19e4d476bb65.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.44370,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.A.Gen,,,,PDF/Phishing.818B!tr,,,Trojan.PDF.Phishing,,,,,,,,,,,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1fae623e8369ba27dca11276526be529.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,Trojan.WIN32.stealer.phishing.e,PDF/Phish-FOH!1FAE623E8369,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1fafc8a77cd39a33f24c3d4865bab936.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43718,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!1FAFC8A77CD3,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1fb40b4e57102a39dbf0ea9a6bca29fb.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!1FB40B4E5710,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
